geneID	RNAi-GLAD_1	RNAi-GLAD_2	RNAi-GLAD_3	RNAI-GFP_1	RNAI-GFP_2	RNAi-GFP_3
FBgn0032025	62.37655351	54.62624891	49.42048964	55.64627735	48.51204781	52.78180486
FBgn0264549	0	0	0.061824529	0.274263545	0.171272421	0.138600305
FBgn0040777	164.1560784	156.3971585	138.9366103	147.9453653	146.5153296	144.7592255
FBgn0036397	7.31328031	7.365766034	5.219081144	6.465277358	6.074352686	6.181296536
FBgn0263987	23.18508571	23.56238611	22.9071266	25.79489891	23.0591005	23.934718
FBgn0029105	25.30406461	24.71454155	27.91080407	26.50161114	26.03817343	25.72228692
FBgn0263333	0	0	0	0.064023942	0.066636244	0
FBgn0250867	24.93136133	23.69156272	28.96071707	30.48747377	28.73232126	22.91178504
FBgn0029158	25.54169135	21.61855968	25.08463863	23.01728335	20.60375204	25.3800074
FBgn0035735	0.079294402	0.082163213	0.083921074	0.22337242	0.464972905	0.06271236
FBgn0053360	0	0	0	0	0	0
Novel00168	1.429875588	0.640695093	2.249508937	3.120762697	2.115039208	1.130860072
FBgn0051004	2.764630825	0.126238949	0.158695137	0.475198058	0.567859228	0.466945612
FBgn0032633	10.17651419	10.76809726	12.07094363	11.51953842	11.46277615	10.93866503
FBgn0035490	8.978683433	9.188667052	7.659039453	8.802723787	7.180942501	8.027831514
FBgn0032663	0.039104089	0.040518845	0	0.036718754	0.076433902	0.09277993
FBgn0032665	2.223537385	0.658280938	0	0.238617422	0.372530221	1.105375135
FBgn0034451	13.44060516	11.26326588	12.4758825	13.17245937	13.38691289	13.9408609
FBgn0034708	31.67629649	32.15359167	29.21723426	29.53380535	28.78226621	30.56258236
FBgn0036740	74.80969361	72.2262047	64.83871299	61.31572941	60.19610765	70.7250704
FBgn0026713	14.80380613	13.87268139	20.83288649	18.56667866	18.2290514	13.538873
FBgn0037415	3.217911005	3.657009931	3.790180876	3.655185061	3.753599453	4.227953313
FBgn0032372	1.249360074	0	0.120205252	0.035549987	0.555007447	0.808440508
FBgn0035792	0	0.196319182	0.200519381	0	0.061722067	0.099895795
FBgn0038827	0.958981222	0.984029091	0.768592225	1.057849819	0.909927407	0.655350302
FBgn0031238	11.20405544	10.49894439	11.31645611	10.33764512	9.40260909	11.09559304
FBgn0034721	1.263754532	0.385140062	0.472056042	0.209411644	0.726520164	0.999478243
FBgn0015300	1.129399625	0.254404445	0.311816835	0.092217972	0.383922582	0.271849452
FBgn0039635	200.9384094	205.9182404	222.5668101	210.9896622	207.7191458	209.906362
FBgn0040087	14.74529865	16.32747375	12.72182451	10.54155372	9.830372622	15.02360109
FBgn0040319	35.45661492	36.59088447	32.82269157	34.72537044	34.69043136	34.33873881
FBgn0029688	26.10624139	27.25544268	29.07734547	25.6592305	25.55259405	28.41195421
FBgn0264330	7.376378404	8.016091653	10.28209463	8.446856235	8.79150451	6.260696143
FBgn0032050	8.197756075	7.032527217	5.992547584	5.674813139	6.092677026	7.780130049
FBgn0261356	0.418302618	0.236419903	0.402463411	0.714156939	0.483142362	0.210526396
FBgn0038320	18.45533972	19.08471719	16.30290545	15.81887692	15.50645983	18.16451127
FBgn0259238	27.22663248	28.77093361	32.36955717	29.67662157	30.47721564	32.10978249
FBgn0051740	10.94077624	0	0.58777406	0.417193626	4.559267397	6.851996416
FBgn0003965	48.33130516	48.65195515	47.57456756	54.50287058	53.87272281	47.64409391
FBgn0033268	1968.409653	2198.496215	2000.579371	1866.006028	1873.523125	2139.679517
FBgn0053543	16.34878302	16.21974773	17.3027023	19.3272362	18.71134199	16.47404596
FBgn0029134	82.68094857	77.71387268	76.89729421	69.45179436	72.73594092	87.68369108
FBgn0085824	0	0	0	0	0	0
FBgn0028542	17.94042565	19.91302068	21.13786947	22.48868097	22.69698249	19.90554093
FBgn0002578	0.722683157	0.187207322	0.07648503	0.237509915	0.529715968	0.057155569
FBgn0053442	0	0	0	0	0	0
FBgn0261436	30.91295228	40.30197817	56.2229341	35.619824	47.71769946	42.98533508
FBgn0039809	13.05163074	11.75021194	16.02101006	12.40616841	13.53968572	13.98160519
FBgn0030276	46.86809917	47.83407906	55.85486129	55.94820953	53.52817365	46.58133175
FBgn0065083	0	0	0	0	0	0
FBgn0038195	82.01580504	85.27350052	70.98810137	72.23499662	70.0409337	76.76674976
FBgn0034418	68.38378837	70.15031878	67.57947689	63.89962963	66.26270818	67.54494411
FBgn0050295	7.703414101	6.755428684	9.970529488	11.00683259	10.119679	7.569440505
FBgn0000394	18.01598878	17.49959624	19.90241967	18.50497587	21.02294557	18.74237651
FBgn0039002	0.306396974	0	0.162137317	0.071926719	0.224584409	0
FBgn0030647	0.096684114	0.012522759	0.01279068	0	0.023622671	0.028674576
FBgn0050326	0	0	0	0	1.146508533	0
FBgn0262341	0	0	0	0	0	0
FBgn0039645	0.713109384	0.156738302	0.274442877	0.314513779	0.369584822	0.401624957
FBgn0053629	0	0	0	0	0	0
FBgn0264616	4.686654208	3.973265838	2.480055624	2.800490047	1.665574586	3.875062267
FBgn0260390	0	0	0	0	0	0
FBgn0015542	53.4513594	55.5551436	56.71309796	53.54294296	53.42683265	64.9518049
FBgn0031287	11.08955534	9.13461607	9.330048833	8.245070224	9.196890552	9.462188489
FBgn0004577	0.01765731	0.036592276	0.093437897	0	0.017256726	0.013964814
FBgn0042701	0	0	0	0	0	0
FBgn0030629	7.667458695	6.797892089	5.828969438	7.326502718	6.701942379	6.106744599
FBgn0030597	0.065074433	0.044952518	0.137742796	0.061104917	0.105996863	0.120087499
FBgn0029945	1.041123602	0.344294893	0.140664397	0.312004933	0.562874598	0.490538483
FBgn0023512	13.37418931	13.09437407	12.84182684	13.06475467	13.45727627	12.58196348
FBgn0031873	11.92814361	10.14128804	11.4911928	10.0038934	9.814249535	9.75625149
FBgn0036565	0.589026815	0.932459853	0.311697685	0.58382398	0.751561096	0.530550882
FBgn0040609	35.01893571	40.07444469	6.965289912	12.13077547	8.814192264	16.45039221
FBgn0015946	0.831681132	0.41782823	0.45344053	0.638958189	0.467983324	0.61789577
FBgn0085427	20.48501168	20.17062037	23.68141401	20.47368201	21.58862304	19.89280624
FBgn0037660	13.74211592	14.14499528	12.88246457	13.77977578	12.80775526	12.79372138
FBgn0031164	0.253967836	0	0	0.190780715	0.099282471	0.241029712
FBgn0263514	0	0	0	0	0	0
FBgn0003462	635.3180766	613.9352676	504.4255993	454.7224273	483.7378832	666.6323906
FBgn0039584	16.33964631	14.71890116	15.49894266	17.37686769	16.18371604	14.99579432
FBgn0011956	0	0	0	0	0	0
FBgn0031281	5.130466159	5.959898758	5.448607053	5.234249255	5.361068198	5.377350899
FBgn0033869	0.987750336	0.511743197	1.045383623	1.020247733	0.579205003	0.742132431
FBgn0051600	0.092182943	0	0	0.043279909	0	0.036452825
FBgn0039511	3.216784589	0	0.151310117	0.201370796	0.80341729	2.770232145
FBgn0043021	0	0	0	0	0	0
FBgn0037284	0.286095615	0	0	0	0	0
FBgn0001145	689.3925237	745.9498397	768.1998991	778.6638548	771.8676784	700.6687817
Novel00182	1.128795529	0.389878165	0.398219508	0.918614172	0.66191222	0.595161241
FBgn0001291	32.84092563	28.6423536	24.34478053	25.85112934	24.63870786	27.71951824
FBgn0039602	4.873962576	5.126984512	5.102401309	4.636218682	5.094036495	5.334731454
FBgn0030960	24.81186131	24.24658632	26.01462573	24.86316152	25.37998052	25.09646966
FBgn0082942	2.224362446	0	0.588537403	0.522169294	0.543474824	1.759203875
FBgn0052287	0	0	0	0	0	0
FBgn0031554	0	0	0.085828371	0.380748444	0.396283726	0.192412924
FBgn0015286	25.60971517	26.23401999	21.85606613	24.8692019	24.42057969	24.19125029
FBgn0037758	46.84035371	52.99258082	49.17748761	41.13537285	42.2784412	50.56983857
FBgn0083004	0.303680689	0	0	0	0	0
FBgn0022942	15.13664476	15.17559783	15.60130186	14.78953064	14.02026582	14.91555572
FBgn0051579	0	0	0	0	0	0
FBgn0032785	22.42749641	18.92218202	33.54878464	27.03018712	24.18403333	24.82253397
FBgn0000384	10.94590862	12.50467443	11.85544333	12.14529767	11.6788367	12.3936924
FBgn0036317	20.92239832	20.82522552	22.49214032	22.85482182	20.59421471	21.56102313
FBgn0054010	0.348932293	0.413207313	0.73858361	0.468067936	0.974332048	0.315386958
FBgn0261807	0.129167352	0	0.068352006	0	0	0.153233822
FBgn0259152	15.29623997	15.68652819	14.24498527	13.63639353	13.85944055	17.19171746
FBgn0082950	0	0	0	0	0	0
FBgn0032110	0.257945645	0	0.027299627	0.048442212	0.100837498	0.183603657
FBgn0263624	0.240556051	0	0	0	0	0.285376471
FBgn0015834	120.5989032	114.5579973	121.2827079	115.4970158	115.6585535	125.5898935
FBgn0052241	0.093423223	0.064535469	0.098874284	0.087724441	0.06086918	0.17240198
FBgn0259193	0.048057213	0.024897943	0.025430629	0	0.04696696	0.076014982
FBgn0004878	0.034916263	0	0	0.043715179	0	0.027614576
FBgn0082987	0.329376747	0	0	0	0	0.520994994
FBgn0046776	1.536232054	1.157681284	0.472979831	0.708147399	0.709743378	1.546332173
FBgn0031295	1.549006923	0.057323172	0.17564876	0.259735373	0.70286602	1.575101144
FBgn0034419	47.58236298	47.22284985	46.05314027	46.90417872	47.08165214	47.69156217
FBgn0026189	29.63998699	31.54668408	29.11487949	29.89925719	30.6311001	30.24524139
FBgn0037741	3.513286923	3.443261677	3.006840382	3.191790747	3.260044036	2.919022603
FBgn0000109	33.92997424	31.45083001	24.66642205	22.03752715	23.2015594	32.10714085
FBgn0022160	97.3067122	88.00664562	68.11801957	68.70145015	64.13130603	85.40421654
FBgn0259732	0	0	0	0	0	0
FBgn0051482	0.848546802	0	0.069081372	0	0.446544101	0.619475755
FBgn0025645	0.122690479	0	0.086566151	0.153608541	0.199845088	0.032344484
FBgn0001224	14.61870498	15.71051615	13.0150261	11.82559873	13.2251809	38.9424228
FBgn0032476	11.61192599	13.68159008	12.46289894	12.09068869	12.76705265	13.27554493
Novel00144	0.739729837	0.471687816	0.692557967	0.854900426	1.001004793	0.742547682
FBgn0262282	0	0	0	0	0	0.594117098
FBgn0035484	60.07050706	85.54640446	120.5289982	72.09861066	102.9192128	96.23448844
FBgn0000405	1.338603172	0.507451032	0.328261617	0.383216123	0.47862251	0.645533256
FBgn0262100	1.069405022	0.177295246	0.045272108	0.080333738	0.167223023	0.608955187
FBgn0038203	0.142019824	0.036789499	0.150306401	0.333391672	0.277595764	0.056160323
FBgn0029912	16.43730343	16.99088562	16.62663604	16.61427231	15.75422404	16.03290493
FBgn0030051	13.5747583	13.24842665	13.01363137	12.49125822	12.8148187	11.6396372
FBgn0036911	19.8236005	19.54055552	20.94378112	19.39131592	21.6313482	21.40400125
FBgn0002673	1.301023432	1.050719913	1.012452637	0.664727578	1.178014465	0.892768454
FBgn0064225	1731.315201	1787.16222	1753.661813	1731.806568	1807.145382	1824.965276
FBgn0030500	0.787707597	0.774349529	1.218438992	1.100003806	0.908013126	0.734799543
FBgn0263996	0	0	0	0	0	0
FBgn0085692	0.309162289	0	0	0.036287938	0.037768557	0.152818929
FBgn0035404	184.042632	158.8797464	184.0089929	176.5649128	163.9601179	172.862509
FBgn0085208	0	0	0	0	0	0
FBgn0262446	0	0	0	0	0	0
FBgn0082949	0	0	0	0	0	0
FBgn0032040	1.051694174	0.830280893	0.848044539	0.705386591	1.076779359	0.831763937
FBgn0036835	2.350596665	1.645702344	1.680911723	3.221335203	1.241767403	1.155619459
FBgn0083953	64.63241823	67.28469559	68.93799559	64.95712132	62.27785681	62.1384831
FBgn0050390	7.176815367	7.269355484	6.400759893	6.095416896	6.974593578	7.270382116
FBgn0053289	0	0.129258952	0.132024414	0.146420378	0.030478923	0.04932946
FBgn0050509	1.735904476	1.199138789	1.224794055	0.54333832	0	0.915261475
FBgn0042102	0.409359246	0.05655594	0.11553188	0.076877697	0.186700402	0.151085228
FBgn0261805	1.927868636	2.418168506	3.543776165	3.144152079	3.569934154	2.728433498
FBgn0033752	6.86049909	7.22184266	7.087461052	7.911541657	7.238400985	6.980181546
FBgn0052278	64.50716902	61.9053626	60.11926986	63.95059876	60.51801197	63.64154231
FBgn0037231	51.48288881	52.02882041	49.06665969	50.11416497	49.22357051	50.58383498
FBgn0033933	0.166718924	0.028791781	0	0	0	0.065927335
FBgn0031546	0.825912545	0	0.077698037	0.103404292	0.125560622	0.566104719
FBgn0053094	104.587867	106.1128246	119.1503961	112.8351493	108.4248829	118.3937318
FBgn0263569	3.848896816	5.483702103	5.6010245	6.776466687	4.701973199	2.28301177
FBgn0020618	569.6028741	542.7204653	634.9747989	587.7017451	609.4889563	599.6350942
FBgn0036232	4.533774044	0.104395612	0.053314565	7.615685581	4.283220997	0
FBgn0011556	0.271292357	0	0	0.382115439	1.104740271	0.214559712
FBgn0263523	0	0	0	0.804140714	0	0.677293492
FBgn0029745	0.548961245	0.121890481	0.290496026	0.147278519	0.306575542	0.186069641
FBgn0035878	12.20316872	10.01139893	11.59576858	10.87345926	10.89536175	12.60918735
FBgn0035686	0.178412404	0.24648964	0.062940806	0	0.232486453	0
FBgn0021796	9.336342959	9.70300275	10.45921828	8.505133165	9.560331994	10.48297269
FBgn0038796	0.66010756	0	0.093149805	0.165291	0.387079191	0.487261505
FBgn0051320	1.670243787	1.048892085	1.084724522	1.152506637	1.29846157	1.330969776
FBgn0028904	0.29368297	0.121723279	0.227933782	0.294152982	0.401828437	0.170329868
FBgn0040355	0.176209782	0.091292459	0.093245638	0.206826315	0.12915914	0.243881401
FBgn0030973	37.40259313	34.55163426	44.0041349	47.51236185	41.6935686	34.34756554
FBgn0005391	0.744438108	0.399970311	2.246901651	98.56290072	2.074862996	0.370701525
FBgn0029962	7.245483599	6.748726734	5.564320946	7.245617303	6.135256416	5.730308407
FBgn0020622	12.3472104	13.16286414	12.48416022	12.88825312	12.72938163	13.41687886
FBgn0038110	14.5042677	15.78218389	11.64404904	12.62674654	12.14095919	15.15548709
FBgn0035517	57.5573931	48.97641977	62.88607448	54.96903911	50.38891158	55.00964653
FBgn0028949	0.208618646	0	0.055197783	0	0.254857256	0.164992324
FBgn0037301	7.288900462	7.030790845	6.255509595	6.732282978	6.100340901	7.232010359
FBgn0037906	22.10762404	19.08955092	13.66910105	17.37206161	15.61702475	16.8096392
FBgn0032646	30.90000497	30.57178546	30.84181536	28.01911417	29.59882933	35.36584661
FBgn0264002	2.469446168	1.974374119	1.935950732	1.889401463	1.787720675	1.856589494
FBgn0052056	34.88508464	32.06164514	34.96130274	34.7211796	33.24778185	35.34779903
FBgn0038916	4.786255851	4.852764787	5.82807652	4.929227931	4.577077036	4.070273389
FBgn0050259	0.151437585	0.078458241	0.040068417	0.035549987	0	0
FBgn0041712	17.28538271	16.67211334	22.29179889	18.92491964	22.1037371	15.76947996
FBgn0039053	0.13297819	0.03444731	0.070368603	0.062433285	0.129961371	0.078877348
FBgn0065051	0	0	0.408264685	0	0	0.305087158
FBgn0036888	41.02287905	41.66956993	38.32207977	37.91334572	35.82670846	39.9728164
FBgn0035903	11.88713481	11.50479111	11.67063066	12.49196737	12.12417537	10.79148963
FBgn0001189	19.02212714	21.39660876	13.50259692	14.28654441	12.73882384	19.53684526
FBgn0262943	0	0	0	0.125646986	0	0
FBgn0033587	0	0	0	0	0	0
FBgn0037443	94.18420595	93.80023666	83.35374117	86.72105734	86.462916	93.48711602
FBgn0035771	98.78617266	94.43299427	74.65668927	68.19080473	62.89927293	98.76429893
FBgn0024555	25.03004202	26.93496373	25.98012832	25.45103921	25.83118158	25.28045783
FBgn0033109	32.15889795	30.8232038	35.91039956	32.65773134	35.50349443	31.07401817
FBgn0053239	0	0	0	0	0	0
FBgn0040625	0.032098184	0.033259472	0	0	0	0.050771626
FBgn0037513	29.32374719	30.94007661	31.80225566	26.38031575	28.68930761	34.58785247
FBgn0026749	24.57062108	21.8118517	25.24390969	24.15120599	26.47068905	22.64273964
FBgn0032129	32.41468674	30.81219333	37.09520103	35.93483662	31.58702264	31.6717536
FBgn0051777	57.35283353	46.22163432	60.46261411	80.20411294	66.21311293	43.41398231
FBgn0010926	5.847589905	5.407792511	5.585378694	5.367344128	4.886263579	5.792489577
FBgn0037503	0.103594299	0.107342263	0.073092548	0.032425029	0.1012441	0.054620443
FBgn0024814	148.1420356	145.9932485	141.4066302	139.7603837	133.6092279	149.55621
FBgn0028343	15.29087013	14.49139516	14.59719426	13.44142948	13.44624722	14.4723901
FBgn0260224	0	0	0	0	0	0
FBgn0036588	1.712759083	2.366300544	2.517632225	1.608281427	1.301924135	3.612231957
FBgn0035370	43.82457427	37.71291492	57.43634607	48.00476381	51.96072216	42.71566909
FBgn0002855	2.905254186	0	0.047304155	0.209848829	1.922017437	1.661419317
FBgn0039726	31.91185456	30.32926257	29.98612709	28.24494248	30.31345746	31.77551059
FBgn0032160	34.7348161	39.95937741	35.45153669	36.35703949	35.34550133	32.27392204
FBgn0039050	0.281703797	0.321085189	0.178884395	0.211615977	0.440500647	0.401029041
FBgn0001084	4.075477423	4.716513754	4.061199077	4.000823698	4.73306783	4.206921875
FBgn0034315	22.25196061	22.97388137	21.3424763	20.19141579	19.68220724	20.51763545
FBgn0260451	0	0	0	0	0	0
FBgn0026415	1003.320868	961.584703	814.5501114	842.155576	850.7214661	936.6982026
FBgn0036318	132.4011578	125.3421871	117.4527988	115.3720772	109.6245265	126.7512804
FBgn0026722	7.196132638	7.260802069	6.616674106	6.39318	6.275191437	7.420671499
FBgn0029970	0.27327628	0.088488503	0.361526765	0.144341173	0.267076579	0.229636804
FBgn0029750	0.870894449	0.116978134	0.238961703	0.242302287	0.441330215	0.752548324
FBgn0052296	5.751387696	5.555925327	7.294059383	6.732735713	6.572452808	5.731198786
FBgn0035951	23.43959129	22.91966495	22.17098116	22.22029313	22.15315936	23.14775605
FBgn0033450	2.688726771	3.284988454	2.80313691	2.524715455	3.098366782	3.332512495
FBgn0030687	4.794629518	4.704482343	4.142356494	3.960062243	4.102514596	4.743840385
FBgn0026309	3.446900006	3.09411877	3.413922302	3.16740746	3.566860599	2.988488287
FBgn0038248	2.031284419	0.167865471	0.158267916	0.36275265	0.682032434	1.41924131
FBgn0033817	24.38302861	27.95016453	32.09981086	28.4799836	31.67627917	31.04261838
FBgn0038181	86.73641314	68.55218348	105.7590066	85.60080843	68.16459622	75.28333108
FBgn0010173	28.74673004	29.64115924	21.47954582	20.67844263	20.46273165	29.03820433
FBgn0026063	0	0	0	0	0	0
FBgn0030554	7.307996088	5.983931917	6.956517878	7.157996052	6.690684178	7.008775222
FBgn0263802	0.158198191	0.109281121	0.111619163	0.247580269	0.103072812	0.250231586
FBgn0033032	29.29719484	26.29222826	26.98725069	26.138492	23.65651623	28.38559469
FBgn0262741	1.741305068	1.700778516	1.419944575	1.728902534	1.897089453	1.69323373
FBgn0017566	162.4219843	144.4555991	203.9105632	195.116853	187.7273786	145.4150182
FBgn0263407	0	0	0	0	0	0
FBgn0025885	349.2774236	347.2814946	399.708447	269.1637666	290.3544442	466.254997
FBgn0010288	32.27107888	31.08207273	28.42711111	26.73105119	29.54621785	31.1356532
FBgn0038069	0.132463966	0	0	0.031095929	0.19418822	0.078572331
FBgn0034083	9.565445297	10.49170215	10.19764509	10.26717983	10.14647558	10.44355566
FBgn0053411	0	0	0	0	0	0
FBgn0031356	28.93959715	27.95361933	26.51364747	25.55372908	24.85642175	26.1923215
FBgn0033936	36.97087513	44.83747372	10.21611835	39.03503934	39.81125559	15.63474868
FBgn0010830	16.7009619	14.19636566	17.47353009	15.4867926	15.35597031	17.50154912
FBgn0262033	0.424791439	0	0.179830873	0.319103458	0.083030876	0.739109961
FBgn0030537	0	0	0	0	0	0
FBgn0031239	6.870666809	7.595977301	6.549270361	7.481215986	7.441731472	6.058526132
FBgn0038943	0.219022901	0.226946983	0.115901228	0.15424694	0.267567529	0.303136473
FBgn0052740	0	0.607782674	0	0	0	0
FBgn0085625	42.90410427	45.07379142	50.09237238	42.76493854	48.17045346	45.10801586
FBgn0261399	0.204224056	0	0.144093418	0	0.133060609	0
FBgn0052650	0.807212936	0.038018968	0.310658989	0.344533296	0.322731837	0.377241448
FBgn0033541	0.248082138	0.102823025	0.052511448	0.046589844	0.048490801	0.078481285
FBgn0037405	0.188796195	0.254314708	0.179830873	0.248191578	0.202964363	0.23890423
FBgn0046297	1.135912887	0	0.052269181	0.139124691	2.075484594	3.827840957
FBgn0053892	0	0	0	0	0	0
FBgn0030507	2.302095542	2.422081822	2.286484849	1.829104187	1.661441646	2.492933035
FBgn0039164	6.667356041	5.895153339	6.033901856	5.902258441	6.061485227	5.92395979
FBgn0082957	0.611699673	0	0	0	0	0.483781066
FBgn0261274	35.8659908	40.39613071	20.06912545	17.46134121	17.01800833	31.33288702
FBgn0053483	0.405226912	0.139962572	0.214435552	0.253672149	0.26402247	0.213657253
FBgn0034143	4.633184216	4.584379379	5.004003384	4.938957376	4.620861555	3.378958662
FBgn0263611	0.198236005	0.051352008	0.052450671	0.046535921	0.242173388	0.07839045
FBgn0051835	0	0	0	0	0	0
FBgn0069977	52.57883331	55.22469565	56.25431199	53.59440621	60.73741045	54.63753085
FBgn0038145	268.3021287	247.4313735	275.8740349	266.9577429	236.3559105	277.63672
FBgn0034958	52.09348183	54.89218374	54.83963118	57.36424631	55.76390769	51.54446645
FBgn0031564	6.873156837	5.40276185	8.02669462	7.047358652	5.867923748	6.248094943
FBgn0050395	0.331930055	0.017196952	0.08782438	0.093504734	0.129759881	0.170635957
FBgn0032170	26.48363164	25.15497357	26.97082839	27.2415951	25.80906875	24.31692493
FBgn0001253	1.445656782	2.150132413	2.216950379	2.290157292	2.671938927	1.547788297
FBgn0032034	9.387470223	9.036791327	7.884070361	6.938130626	6.570126341	8.382345196
FBgn0033395	10.51608761	12.10727964	6.930287227	4.800157756	5.97142577	12.68722033
FBgn0032904	33.86060406	38.38676543	41.88377651	38.90339459	34.92057604	37.20491041
FBgn0261859	24.82770256	32.67693572	27.23247019	28.02399703	30.85811506	26.05091906
FBgn0032521	6.569747754	5.877227566	8.666157175	8.276416492	7.936148093	5.378760259
FBgn0051300	22.18959136	20.38778682	25.65538587	28.40537541	32.16219468	17.61785703
FBgn0259185	0	0	0	0.023187448	0	0
FBgn0086673	2.235842155	3.286528533	1.994845205	2.075044343	2.464610481	2.313160833
FBgn0262636	24.19942189	22.96118346	20.7642923	24.86413603	22.51676357	20.71265361
FBgn0035665	57.30402533	0	1.450156161	10.9822646	12.96078761	3.328413731
FBgn0030918	0.161337517	0	0.034150249	0.060598396	0	0
FBgn0262786	0.482014751	0.16648456	0	0	0	0.063535975
FBgn0035217	0.363974304	0.026938758	0.055030213	0.073236859	0.076225066	0.205614296
FBgn0027514	5.826340294	5.615491841	5.40284963	5.088838641	5.296473223	5.280841265
FBgn0039280	0	0	0	0	0	0
FBgn0011570	23.76816101	22.66749764	20.98534851	20.32256343	20.36648875	23.36908537
FBgn0086608	1.828727146	1.571371455	1.085728897	0.586352604	1.046189037	0.776065459
FBgn0086368	1.452320488	1.657041635	1.157112981	1.271792668	1.451268328	1.445443428
FBgn0001149	699.0871126	749.3535045	276.4084418	277.2083454	264.1574266	646.6229499
FBgn0262220	7.983199117	7.520022915	6.912820685	5.451801448	7.092807029	4.017842748
FBgn0003187	0.767411801	0.390849308	0.536870541	0.354193206	0.508475838	0.822956855
FBgn0033635	10.50158854	12.07979155	13.06595994	12.47298552	13.01245342	11.29646444
FBgn0030518	19.07262044	18.49079945	21.38460712	18.30816509	21.73120337	20.08731525
FBgn0264375	0	0.190830689	0.097456731	0	0	0
FBgn0263449	0.517276233	0.774209071	0.973259169	1.133352683	1.235766916	0.50001533
FBgn0043575	113.4895771	87.21736126	31.68133956	41.58349275	29.33099353	161.8792463
FBgn0015795	215.945482	218.9643513	175.1911831	191.5077288	193.6463165	191.9587032
FBgn0036922	15.13377591	15.61907705	11.75836649	13.53392505	14.26221239	15.10373986
FBgn0000567	5.845917955	5.369247655	5.847154712	5.585262328	6.126990847	5.997170087
FBgn0000075	3.053305666	2.686695227	3.667450677	2.776037551	3.007719472	3.679692995
FBgn0030605	136.6129269	130.2370771	143.5050368	132.5874867	132.5884473	124.6888104
FBgn0263560	0	0	0	0	0	0
FBgn0262847	0	0	0	0	0	0
FBgn0263657	0	0	0	0	0	0.127550563
FBgn0034035	11.61239573	11.19972345	11.087359	10.93006795	10.13008931	11.28822486
FBgn0033353	0.190943042	0.346239628	0.454689432	0.582710662	0.233263999	0.151013042
FBgn0038277	1.415126108	0.283804703	0.289876631	0.300052505	0.312295235	0.288824517
FBgn0030073	7.090025972	8.832354355	5.016528582	6.358321921	3.075309168	5.355343889
FBgn0027579	46.10145398	51.10147326	55.30160806	65.45389666	56.88347246	37.83261403
FBgn0032546	0.100514031	0.104150552	0	0.094382713	0	0.079494541
FBgn0034725	130.1797138	120.3165159	123.1558646	127.6213078	119.9711729	120.9665004
FBgn0261791	45.62371357	41.55879912	52.44150966	45.47433293	50.43636229	48.80062278
FBgn0038679	16.47701452	16.27272221	18.84848991	18.20030496	17.66850866	16.14765434
FBgn0051199	81.87597098	79.49473384	76.67718598	75.21454354	76.0939864	70.20317537
FBgn0052548	3.376513894	0.433463987	0.980348068	0.505043016	1.343327165	1.654240908
FBgn0003444	3.968483761	4.311567472	4.245320389	4.439547781	3.878452487	4.119934181
FBgn0040250	0.221859985	0.051085936	0.052178906	0.115737005	0.144551162	0.097480353
FBgn0052068	86.0655331	88.41980723	114.7480023	117.4664894	115.3345061	84.97569559
FBgn0263658	0	0	0	0	0	0
FBgn0037573	29.28957093	29.11846491	33.39013997	28.78149103	26.35999982	31.84837462
FBgn0020633	0.628920104	0.95940888	0.554680294	0.426512822	0.836609756	1.409301023
FBgn0011217	174.7762278	167.9579855	161.4019342	163.0568642	163.5241498	166.7636131
FBgn0035439	2.600172947	3.577841787	0.917295972	0.682587612	0.76508764	1.945864423
FBgn0263596	0.38061313	0	0.201410578	0	0	0.150509665
FBgn0259725	0	0	0	0	0	0
FBgn0054029	0.47053821	0	0	0	0.459863313	0.074427856
FBgn0036254	3.088581953	2.941712425	3.186249307	4.028027254	2.805082445	3.392635888
FBgn0031086	0.164057383	0.22665714	0	0.051349982	0.053445162	0.086499807
FBgn0082933	0	0	0	0	0	0
Novel00035	1.605064437	1.448536457	2.356284573	1.798863749	2.530082314	1.719850463
FBgn0086079	0	0	0	0	0	0.463899652
FBgn0000639	0.062545979	0.077770614	0.052956331	0.035238419	0.085577835	0.049466367
FBgn0039425	1.162010131	0.022717939	0.023203984	0.082349279	0.428546456	0.710932749
FBgn0000416	371.8828159	402.3406895	387.4902567	375.687446	395.8286991	366.5452617
FBgn0051546	1.671611718	0.577363121	0.498990171	0.643956527	1.38235188	1.93221867
FBgn0086071	0	0	0	0	0	0
FBgn0004594	0	0	0	0	0	0
FBgn0038481	0.766907052	0.044147398	0	0	0.707869199	0.505442904
FBgn0039129	0.904171462	0	0	0.242576384	0.504947951	0.153233822
FBgn0036714	6.05603429	5.691840923	5.996192779	5.345591893	5.643564269	6.319108067
FBgn0029915	6.745455293	5.166152728	6.269938883	7.215235169	6.19114608	6.169865371
FBgn0261862	78.5063899	79.06236116	102.2224799	88.81948137	89.98527126	83.3745012
FBgn0036552	1.305199891	1.439674003	1.381355734	1.937212142	1.892810057	1.065555149
FBgn0000022	0	0	0	0	0	0
FBgn0035875	0.042776201	0.044323811	0.045272108	0.120500606	0.041805756	0.067661687
FBgn0033508	0.07172358	0	0	0	0.070096418	0.056724748
FBgn0262391	0	1.8486723	0	0	0	0
FBgn0035150	3.313058954	3.829555442	3.715913407	3.408426267	3.98609633	3.685027784
FBgn0039673	0.373856028	0.103301828	0.263779861	0.187227174	0.121791506	0.118270109
